iPhone,Apple,iPhone 8 Plus,T-Mobile,excellent,175.996666666667,178,180,169.99
iPhone,Apple,iPhone SE 2020,T-Mobile,fair,114.663333333333,124,115,104.99
iPhone,Apple,iPhone SE 2020,T-Mobile,good,131.33,139,140,114.99
iPhone,Apple,iPhone SE 2020,T-Mobile,excellent,170.33,176,200,134.99
iPhone,Apple,iPhone X,T-Mobile,fair,171.163333333333,170,182,161.49
iPhone,Apple,iPhone X,T-Mobile,good,191.813333333333,190,204.95,180.49
iPhone,Apple,iPhone X,T-Mobile,excellent,219.563333333333,225,219.95,213.74
iPhone,Apple,iPhone XR,T-Mobile,fair,160.08,139,175,166.24
iPhone,Apple,iPhone XR,T-Mobile,good,184.246666666667,181,196,175.74
iPhone,Apple,iPhone XR,T-Mobile,excellent,200.896666666667,201,206.95,194.74
iPhone,Apple,iPhone XS,T-Mobile,fair,181.663333333333,196,184,164.99
iPhone,Apple,iPhone XS,T-Mobile,good,209.313333333333,213,214.95,199.99
iPhone,Apple,iPhone XS,T-Mobile,excellent,237.996666666667,238,256,219.99
iPhone,Apple,iPhone XS Max,T-Mobile,fair,223.73,247,219.95,204.24
iPhone,Apple,iPhone XS Max,T-Mobile,good,246.063333333333,250,264.95,223.24
iPhone,Apple,iPhone XS Max,T-Mobile,excellent,296.576666666667,319,299.99,270.74
iPhone,Apple,iPhone 11,T-Mobile,fair,244.98,257,249.95,227.99
iPhone,Apple,iPhone 11,T-Mobile,good,259.48,266,274.95,237.49
iPhone,Apple,iPhone 11,T-Mobile,excellent,285.146666666667,309,289.95,256.49
iPhone,Apple,iPhone 11 Pro,T-Mobile,fair,299.23,299,298.7,299.99
iPhone,Apple,iPhone 11 Pro,T-Mobile,good,340.98,340,342.95,339.99
iPhone,Apple,iPhone 11 Pro,T-Mobile,excellent,359.98,370,349.95,359.99
iPhone,Apple,iPhone 11 Pro Max,T-Mobile,fair,332.91,330,359.99,308.74
iPhone,Apple,iPhone 11 Pro Max,T-Mobile,good,378.646666666667,399,394.95,341.99
iPhone,Apple,iPhone 11 Pro Max,T-Mobile,excellent,398.41,439,399.99,356.24
iPhone,Apple,iPhone 12 Mini,T-Mobile,fair,243.326666666667,230,249.99,249.99
iPhone,Apple,iPhone 12 Mini,T-Mobile,good,284.66,289,289.99,274.99
iPhone,Apple,iPhone 12 Mini,T-Mobile,excellent,308.66,316,309.99,299.99
iPhone,Apple,iPhone 12,T-Mobile,fair,317.146666666667,325,324.95,301.49
iPhone,Apple,iPhone 12,T-Mobile,good,341.98,361,349.95,314.99
iPhone,Apple,iPhone 12,T-Mobile,excellent,386.99,400,409.98,350.99
iPhone,Apple,iPhone 12 Pro,T-Mobile,fair,381.56,384,380.69,379.99
iPhone,Apple,iPhone 12 Pro,T-Mobile,good,433.313333333333,440,464.95,394.99
iPhone,Apple,iPhone 12 Pro,T-Mobile,excellent,476.313333333333,499,494.95,434.99
iPhone,Apple,iPhone 12 Pro Max,T-Mobile,fair,512.563333333333,491,556.2,490.49
iPhone,Apple,iPhone 12 Pro Max,T-Mobile,good,555.653333333333,560,598.47,508.49
iPhone,Apple,iPhone 12 Pro Max,T-Mobile,excellent,625.92,649,670.77,557.99
iPhone,Apple,iPhone SE 2022,T-Mobile,fair,199.663333333333,214,195,189.99
iPhone,Apple,iPhone SE 2022,T-Mobile,good,226.663333333333,225,255,199.99
iPhone,Apple,iPhone SE 2022,T-Mobile,excellent,264.33,263,310,219.99
iPhone,Apple,iPhone 13 Mini,T-Mobile,fair,417.33,407,420,424.99
iPhone,Apple,iPhone 13 Mini,T-Mobile,good,459.663333333333,444,450,484.99
iPhone,Apple,iPhone 13 Mini,T-Mobile,excellent,491.663333333333,495,475,504.99
iPhone,Apple,iPhone 13,T-Mobile,fair,479.48,530,489.95,418.49
iPhone,Apple,iPhone 13,T-Mobile,good,498.456666666667,530,528.88,436.49
iPhone,Apple,iPhone 13,T-Mobile,excellent,561.57,625,578.22,481.49
iPhone,Apple,iPhone 13 Pro,T-Mobile,fair,601.16,629,629.99,544.49
iPhone,Apple,iPhone 13 Pro,T-Mobile,good,637.996666666667,649,689,575.99
iPhone,Apple,iPhone 13 Pro,T-Mobile,excellent,722.98,768,734.95,665.99
iPhone,Apple,iPhone 13 Pro Max,T-Mobile,fair,695.146666666667,684,739.95,661.49
iPhone,Apple,iPhone 13 Pro Max,T-Mobile,good,729.98,730,784.95,674.99
iPhone,Apple,iPhone 13 Pro Max,T-Mobile,excellent,807.826666666667,850,839.99,733.49
iPhone,Apple,iPhone 14,T-Mobile,fair,474.66,599,399.99,424.99
iPhone,Apple,iPhone 14,T-Mobile,good,551.66,620,599.99,434.99
iPhone,Apple,iPhone 14,T-Mobile,excellent,611.646666666667,650,649.95,534.99
iPhone,Apple,iPhone 14 Plus,T-Mobile,fair,605.996666666667,679,669,469.99
iPhone,Apple,iPhone 14 Plus,T-Mobile,good,629.646666666667,699,704.95,484.99
iPhone,Apple,iPhone 14 Plus,T-Mobile,excellent,676.326666666667,729,739.99,559.99
iPhone,Apple,iPhone 14 Pro,T-Mobile,fair,751.496666666667,849,735,670.49
iPhone,Apple,iPhone 14 Pro,T-Mobile,good,801.313333333333,860,859.95,683.99
iPhone,Apple,iPhone 14 Pro,T-Mobile,excellent,842.313333333333,880,899.95,746.99
iPhone,Apple,iPhone 14 Pro Max,T-Mobile,fair,749.98,721,799.95,728.99
iPhone,Apple,iPhone 14 Pro Max,T-Mobile,good,865.993333333333,951,899.99,746.99
iPhone,Apple,iPhone 14 Pro Max,T-Mobile,excellent,906.33,979,930,809.99
iPhone,Apple,iPhone 7,Unlocked,fair,62,62,62,62
iPhone,Apple,iPhone 7,Unlocked,good,116,116,116,116
iPhone,Apple,iPhone 7,Unlocked,excellent,120,120,120,120
iPhone,Apple,iPhone 7 Plus,Unlocked,fair,95,95,95,95
iPhone,Apple,iPhone 7 Plus,Unlocked,good,117,117,117,117
iPhone,Apple,iPhone 7 Plus,Unlocked,excellent,130,130,130,130
iPhone,Apple,iPhone 8,Unlocked,fair,106.996666666667,103,113,104.99
iPhone,Apple,iPhone 8,Unlocked,good,115.996666666667,109,119,119.99
iPhone,Apple,iPhone 8,Unlocked,excellent,131.996666666667,128,133,134.99
iPhone,Apple,iPhone 8 Plus,Unlocked,fair,152.33,147,160,149.99
iPhone,Apple,iPhone 8 Plus,Unlocked,good,168.33,155,170,179.99
iPhone,Apple,iPhone 8 Plus,Unlocked,excellent,180.996666666667,178,180,184.99
iPhone,Apple,iPhone SE 2020,Unlocked,fair,116.33,124,115,109.99
iPhone,Apple,iPhone SE 2020,Unlocked,good,134.663333333333,139,140,124.99
iPhone,Apple,iPhone SE 2020,Unlocked,excellent,178.663333333333,176,200,159.99
iPhone,Apple,iPhone X,Unlocked,fair,177.496666666667,170,182,180.49
iPhone,Apple,iPhone X,Unlocked,good,198.146666666667,190,204.95,199.49
iPhone,Apple,iPhone X,Unlocked,excellent,219.563333333333,225,219.95,213.74
iPhone,Apple,iPhone XR,Unlocked,fair,167.996666666667,139,175,189.99
iPhone,Apple,iPhone XR,Unlocked,good,196.913333333333,181,196,213.74
iPhone,Apple,iPhone XR,Unlocked,excellent,213.563333333333,201,206.95,232.74
iPhone,Apple,iPhone XS,Unlocked,fair,204.996666666667,196,184,234.99
iPhone,Apple,iPhone XS,Unlocked,good,222.646666666667,213,214.95,239.99
iPhone,Apple,iPhone XS,Unlocked,excellent,246.33,238,256,244.99
iPhone,Apple,iPhone XS Max,Unlocked,fair,237.98,247,219.95,246.99
iPhone,Apple,iPhone XS Max,Unlocked,good,258.73,250,264.95,261.24
iPhone,Apple,iPhone XS Max,Unlocked,excellent,299.743333333333,319,299.99,280.24
iPhone,Apple,iPhone 11,Unlocked,fair,254.48,257,249.95,256.49
iPhone,Apple,iPhone 11,Unlocked,good,270.563333333333,266,274.95,270.74
iPhone,Apple,iPhone 11,Unlocked,excellent,297.813333333333,309,289.95,294.49
iPhone,Apple,iPhone 11 Pro,Unlocked,fair,322.563333333333,299,298.7,369.99
iPhone,Apple,iPhone 11 Pro,Unlocked,good,355.98,340,342.95,384.99
iPhone,Apple,iPhone 11 Pro,Unlocked,excellent,374.98,370,349.95,404.99
iPhone,Apple,iPhone 11 Pro Max,Unlocked,fair,351.91,330,359.99,365.74
iPhone,Apple,iPhone 11 Pro Max,Unlocked,good,391.313333333333,399,394.95,379.99
iPhone,Apple,iPhone 11 Pro Max,Unlocked,excellent,417.41,439,399.99,413.24
iPhone,Apple,iPhone 12 Mini,Unlocked,fair,259.993333333333,230,249.99,299.99
iPhone,Apple,iPhone 12 Mini,Unlocked,good,302.993333333333,289,289.99,329.99
iPhone,Apple,iPhone 12 Mini,Unlocked,excellent,328.66,316,309.99,359.99
iPhone,Apple,iPhone 12,Unlocked,fair,326.146666666667,325,324.95,328.49
iPhone,Apple,iPhone 12,Unlocked,good,352.48,361,349.95,346.49
iPhone,Apple,iPhone 12,Unlocked,excellent,398.99,400,409.98,386.99
iPhone,Apple,iPhone 12 Pro,Unlocked,fair,414.893333333333,384,380.69,479.99
iPhone,Apple,iPhone 12 Pro,Unlocked,good,464.98,440,464.95,489.99
iPhone,Apple,iPhone 12 Pro,Unlocked,excellent,504.646666666667,499,494.95,519.99
iPhone,Apple,iPhone 12 Pro Max,Unlocked,fair,544.063333333333,491,556.2,584.99
iPhone,Apple,iPhone 12 Pro Max,Unlocked,good,590.153333333333,560,598.47,611.99
iPhone,Apple,iPhone 12 Pro Max,Unlocked,excellent,652.92,649,670.77,638.99
iPhone,Apple,iPhone SE 2022,Unlocked,fair,212.996666666667,214,195,229.99
iPhone,Apple,iPhone SE 2022,Unlocked,good,246.663333333333,225,255,259.99
iPhone,Apple,iPhone SE 2022,Unlocked,excellent,285.996666666667,263,310,284.99
iPhone,Apple,iPhone 13 Mini,Unlocked,fair,417.33,407,420,424.99
iPhone,Apple,iPhone 13 Mini,Unlocked,good,459.663333333333,444,450,484.99
iPhone,Apple,iPhone 13 Mini,Unlocked,excellent,491.663333333333,495,475,504.99
iPhone,Apple,iPhone 13,Unlocked,fair,509.48,530,489.95,508.49
iPhone,Apple,iPhone 13,Unlocked,good,525.456666666667,530,528.88,517.49
iPhone,Apple,iPhone 13,Unlocked,excellent,582.57,625,578.22,544.49
iPhone,Apple,iPhone 13 Pro,Unlocked,fair,644.66,629,629.99,674.99
iPhone,Apple,iPhone 13 Pro,Unlocked,good,685.996666666667,649,689,719.99
iPhone,Apple,iPhone 13 Pro,Unlocked,excellent,755.98,768,734.95,764.99
iPhone,Apple,iPhone 13 Pro Max,Unlocked,fair,737.146666666667,684,739.95,787.49
iPhone,Apple,iPhone 13 Pro Max,Unlocked,good,777.98,730,784.95,818.99
iPhone,Apple,iPhone 13 Pro Max,Unlocked,excellent,854.326666666667,850,839.99,872.99
iPhone,Apple,iPhone 14,Unlocked,fair,529.66,599,399.99,589.99
iPhone,Apple,iPhone 14,Unlocked,good,608.326666666667,620,599.99,604.99
iPhone,Apple,iPhone 14,Unlocked,excellent,648.313333333333,650,649.95,644.99
iPhone,Apple,iPhone 14 Plus,Unlocked,fair,657.663333333333,679,669,624.99
iPhone,Apple,iPhone 14 Plus,Unlocked,good,686.313333333333,699,704.95,654.99
iPhone,Apple,iPhone 14 Plus,Unlocked,excellent,722.993333333333,729,739.99,699.99
iPhone,Apple,iPhone 14 Pro,Unlocked,fair,811.496666666667,849,735,850.49
iPhone,Apple,iPhone 14 Pro,Unlocked,good,867.313333333333,860,859.95,881.99
iPhone,Apple,iPhone 14 Pro,Unlocked,excellent,891.813333333333,880,899.95,895.49
iPhone,Apple,iPhone 14 Pro Max,Unlocked,fair,814.48,721,799.95,922.49
iPhone,Apple,iPhone 14 Pro Max,Unlocked,good,928.993333333333,951,899.99,935.99
iPhone,Apple,iPhone 14 Pro Max,Unlocked,excellent,955.83,979,930,958.49
